"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","169","170","0.8","0.05","""-494716671""","26.967929903366706","26.967929903366706","26.967929903366706","0","26.967929903366706"
"1","170","170","0.8","0.05","""1915814273""","28.45124631435679","28.45124631435679","28.45124631435679","0","28.45124631435679"
"1","171","180","1.2000000000000002","0.1","""-58224996""","32.5884709937777","32.5884709937777","32.5884709937777","0","32.5884709937777"
"1","172","180","1.2000000000000002","0.1","""-862526885""","31.600856223987897","31.600856223987897","31.600856223987897","0","31.600856223987897"
"1","173","180","1.2000000000000002","0.1","""-249807665""","32.301898505134325","32.301898505134325","32.301898505134325","0","32.301898505134325"
"1","174","180","1.2000000000000002","0.1","""1064945028""","33.01084565195715","33.01084565195715","33.01084565195715","0","33.01084565195715"
"1","175","180","1.2000000000000002","0.1","""2087314579""","30.94764451679206","30.94764451679206","30.94764451679206","0","30.94764451679206"
"1","176","180","1.2000000000000002","0.1","""80692955""","30.429965010023444","30.429965010023444","30.429965010023444","0","30.429965010023444"
"1","177","180","1.2000000000000002","0.1","""-738155534""","32.113092402008014","32.113092402008014","32.113092402008014","0","32.113092402008014"
"1","178","180","1.2000000000000002","0.1","""956951046""","31.791950179632117","31.791950179632117","31.791950179632117","0","31.791950179632117"
"1","179","180","1.2000000000000002","0.1","""496243961""","31.409020669043475","31.409020669043475","31.409020669043475","0","31.409020669043475"
"1","180","180","1.2000000000000002","0.1","""-1435759613""","32.53971495307584","32.53971495307584","32.53971495307584","0","32.53971495307584"
"1","181","190","2.6","0.1","""194347166""","38.65101942902838","38.65101942902838","38.65101942902838","0","38.65101942902838"
"1","182","190","2.6","0.1","""1916458747""","39.334423938694556","39.334423938694556","39.334423938694556","0","39.334423938694556"
"1","183","190","2.6","0.1","""879738499""","38.977096686532185","38.977096686532185","38.977096686532185","0","38.977096686532185"
"1","184","190","2.6","0.1","""15587474""","38.67276340606473","38.67276340606473","38.67276340606473","0","38.67276340606473"
"1","185","190","2.6","0.1","""-158017003""","38.282189150102745","38.282189150102745","38.282189150102745","0","38.282189150102745"
"1","186","190","2.6","0.1","""1309290741""","40.26667500019901","40.26667500019901","40.26667500019901","0","40.26667500019901"
"1","187","190","2.6","0.1","""-571172354""","40.00223694312284","40.00223694312284","40.00223694312284","0","40.00223694312284"
"1","188","190","2.6","0.1","""-147462400""","39.48536963187005","39.48536963187005","39.48536963187005","0","39.48536963187005"
"1","189","190","2.6","0.1","""-1922550846""","38.65679185385668","38.65679185385668","38.65679185385668","0","38.65679185385668"
"1","190","190","2.6","0.1","""-1452201923""","38.99935188372749","38.99935188372749","38.99935188372749","0","38.99935188372749"
"1","191","200","2.4000000000000004","0.55","""-958021137""","32.319700131247735","32.319700131247735","32.319700131247735","0","32.319700131247735"
"1","192","200","2.4000000000000004","0.55","""864868503""","32.50755563288517","32.50755563288517","32.50755563288517","0","32.50755563288517"
"1","193","200","2.4000000000000004","0.55","""-398775737""","30.620175772261682","30.620175772261682","30.620175772261682","0","30.620175772261682"
"1","194","200","2.4000000000000004","0.55","""-1652661738""","31.683662857105208","31.683662857105208","31.683662857105208","0","31.683662857105208"
"1","195","200","2.4000000000000004","0.55","""-363825459""","31.873756494081658","31.873756494081658","31.873756494081658","0","31.873756494081658"
"1","196","200","2.4000000000000004","0.55","""-1831571400""","30.06212862640448","30.06212862640448","30.06212862640448","0","30.06212862640448"
"1","197","200","2.4000000000000004","0.55","""49072234""","31.01119249236975","31.01119249236975","31.01119249236975","0","31.01119249236975"
"1","198","200","2.4000000000000004","0.55","""-1388201976""","30.51720743686131","30.51720743686131","30.51720743686131","0","30.51720743686131"
"1","199","200","2.4000000000000004","0.55","""-1901349292""","32.0968129324961","32.0968129324961","32.0968129324961","0","32.0968129324961"
"1","200","200","2.4000000000000004","0.55","""-1021628522""","31.50152859485339","31.50152859485339","31.50152859485339","0","31.50152859485339"
"1","201","210","1.2000000000000002","0.75","""-1839572348""","22.495116832618802","22.495116832618802","22.495116832618802","0","22.495116832618802"
"1","202","210","1.2000000000000002","0.75","""744167928""","22.287736092274685","22.287736092274685","22.287736092274685","0","22.287736092274685"
"1","203","210","1.2000000000000002","0.75","""-1705014700""","22.70789166157316","22.70789166157316","22.70789166157316","0","22.70789166157316"
"1","204","210","1.2000000000000002","0.75","""-1468585135""","23.306417152697495","23.306417152697495","23.306417152697495","0","23.306417152697495"
"1","205","210","1.2000000000000002","0.75","""-1272171663""","23.003475969945185","23.003475969945185","23.003475969945185","0","23.003475969945185"
"1","206","210","1.2000000000000002","0.75","""-1780989401""","22.042729988665176","22.042729988665176","22.042729988665176","0","22.042729988665176"
"1","207","210","1.2000000000000002","0.75","""1177463334""","20.96130862390884","20.96130862390884","20.96130862390884","0","20.96130862390884"
"1","208","210","1.2000000000000002","0.75","""1302150473""","22.563418188929703","22.563418188929703","22.563418188929703","0","22.563418188929703"
"1","209","210","1.2000000000000002","0.75","""-2024064974""","22.732095998558055","22.732095998558055","22.732095998558055","0","22.732095998558055"
"1","210","210","1.2000000000000002","0.75","""-944470593""","22.550686486838202","22.550686486838202","22.550686486838202","0","22.550686486838202"
"1","211","220","3.4000000000000004","0.1","""521558051""","43.20844249283089","43.20844249283089","43.20844249283089","0","43.20844249283089"
"1","212","220","3.4000000000000004","0.1","""-136796868""","41.37248942780344","41.37248942780344","41.37248942780344","0","41.37248942780344"
"1","213","220","3.4000000000000004","0.1","""1857925056""","41.81575602148062","41.81575602148062","41.81575602148062","0","41.81575602148062"
"1","214","220","3.4000000000000004","0.1","""1316856295""","42.77035111278021","42.77035111278021","42.77035111278021","0","42.77035111278021"
"1","215","220","3.4000000000000004","0.1","""1400827770""","44.85202498584609","44.85202498584609","44.85202498584609","0","44.85202498584609"
"1","216","220","3.4000000000000004","0.1","""1611667323""","41.46537901784274","41.46537901784274","41.46537901784274","0","41.46537901784274"
"1","217","220","3.4000000000000004","0.1","""-1338335096""","43.78403160388566","43.78403160388566","43.78403160388566","0","43.78403160388566"
"1","218","220","3.4000000000000004","0.1","""-569662895""","42.959829525318014","42.959829525318014","42.959829525318014","0","42.959829525318014"
"1","219","220","3.4000000000000004","0.1","""1052267569""","42.70533260087036","42.70533260087036","42.70533260087036","0","42.70533260087036"
"1","220","220","3.4000000000000004","0.1","""979155686""","43.054062482757246","43.054062482757246","43.054062482757246","0","43.054062482757246"
"1","221","230","0.8","0.9","""-1899031147""","15.500678816029357","15.500678816029357","15.500678816029357","0","15.500678816029357"
"1","222","230","0.8","0.9","""719528311""","14.9570317776548","14.9570317776548","14.9570317776548","0","14.9570317776548"
"1","223","230","0.8","0.9","""-1644951332""","14.860610033514185","14.860610033514185","14.860610033514185","0","14.860610033514185"
"1","224","230","0.8","0.9","""-900496940""","14.39711077433845","14.39711077433845","14.39711077433845","0","14.39711077433845"
"1","225","230","0.8","0.9","""614213582""","15.275572160374896","15.275572160374896","15.275572160374896","0","15.275572160374896"
"1","226","230","0.8","0.9","""1513906939""","15.183633012835864","15.183633012835864","15.183633012835864","0","15.183633012835864"
"1","227","230","0.8","0.9","""390498259""","14.431536834098086","14.431536834098086","14.431536834098086","0","14.431536834098086"
"1","228","230","0.8","0.9","""-283176490""","14.9945081456992","14.9945081456992","14.9945081456992","0","14.9945081456992"
"1","229","230","0.8","0.9","""25093191""","14.61728205713211","14.61728205713211","14.61728205713211","0","14.61728205713211"
